cycle,state,pollster,fte_grade,population,office_type,answer,candidate_name,pct
2020,Pennsylvania,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,45.0
2020,Pennsylvania,Quinnipiac University,B+,rv,U.S. President,Buttigieg,Pete Buttigieg,45.0
2020,Pennsylvania,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,44.0
2020,Pennsylvania,Quinnipiac University,B+,rv,U.S. President,O'Rourke,Beto O'Rourke,44.0
2020,Pennsylvania,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,46.0
2020,,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,54.4
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,45.6
2020,,Emerson College,A-,rv,U.S. President,O'Rourke,Beto O'Rourke,52.4
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,47.6
2020,,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,54.0
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,46.0
2020,,Emerson College,A-,rv,U.S. President,Harris,Kamala D. Harris,51.3
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,48.7
2020,,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,51.5
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,48.5
2020,,Emerson College,A-,rv,U.S. President,Buttigieg,Pete Buttigieg,50.0
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,50.0
2020,,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Biden,Joseph R. Biden Jr.,49.0
2020,,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,39.0
2020,,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Sanders,Bernard Sanders,49.0
2020,,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,40.0
2020,,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Booker,Cory A. Booker,44.0
2020,,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,41.0
2020,,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Harris,Kamala D. Harris,44.0
2020,,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,41.0
2020,,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Warren,Elizabeth Warren,43.0
2020,,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,41.0
2020,,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Buttigieg,Pete Buttigieg,41.0
2020,,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,41.0
2020,,Rasmussen Reports/Pulse Opinion Research,C+,lv,U.S. President,Harris,Kamala D. Harris,42.0
2020,,Rasmussen Reports/Pulse Opinion Research,C+,lv,U.S. President,Trump,Donald Trump,47.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Biden,Joseph R. Biden Jr.,49.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Trump,Donald Trump,44.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Warren,Elizabeth Warren,42.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Trump,Donald Trump,47.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,O'Rourke,Beto O'Rourke,40.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Trump,Donald Trump,46.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Harris,Kamala D. Harris,39.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Trump,Donald Trump,48.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Sanders,Bernard Sanders,37.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Trump,Donald Trump,46.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Buttigieg,Pete Buttigieg,37.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Trump,Donald Trump,46.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Buttigieg,Pete Buttigieg,29.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,40.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Delaney,John K. Delaney,26.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,39.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Gabbard,Tulsi Gabbard,24.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,39.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Gillibrand,Kirsten E. Gillibrand,28.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,39.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Hickenlooper,John Hickenlooper,25.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,39.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Klobuchar,Amy Klobuchar,27.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,39.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Williamson,Marianne Williamson,24.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,40.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Yang,Andrew Yang,26.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Ryan,Tim Ryan,27.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Swalwell,Eric Swalwell,25.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,39.0
2020,Florida,WPA Intelligence (WPAi),B/C,lv,U.S. President,Biden,Joseph R. Biden Jr.,44.0
2020,Florida,WPA Intelligence (WPAi),B/C,lv,U.S. President,Trump,Donald Trump,48.0
2020,Iowa,WPA Intelligence (WPAi),B/C,lv,U.S. President,Biden,Joseph R. Biden Jr.,44.0
2020,Iowa,WPA Intelligence (WPAi),B/C,lv,U.S. President,Trump,Donald Trump,49.0
2020,Texas,WPA Intelligence (WPAi),B/C,lv,U.S. President,Biden,Joseph R. Biden Jr.,42.0
2020,Texas,WPA Intelligence (WPAi),B/C,lv,U.S. President,Trump,Donald Trump,49.0
2020,Wisconsin,WPA Intelligence (WPAi),B/C,lv,U.S. President,Biden,Joseph R. Biden Jr.,42.0
2020,Wisconsin,WPA Intelligence (WPAi),B/C,lv,U.S. President,Trump,Donald Trump,46.0
2020,Michigan,WPA Intelligence (WPAi),B/C,lv,U.S. President,Biden,Joseph R. Biden Jr.,45.0
2020,Michigan,WPA Intelligence (WPAi),B/C,lv,U.S. President,Trump,Donald Trump,42.0
2020,Pennsylvania,WPA Intelligence (WPAi),B/C,lv,U.S. President,Biden,Joseph R. Biden Jr.,46.0
2020,Pennsylvania,WPA Intelligence (WPAi),B/C,lv,U.S. President,Trump,Donald Trump,45.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Biden,Joseph R. Biden Jr.,43.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,36.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Sanders,Bernard Sanders,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Harris,Kamala D. Harris,30.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,39.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Warren,Elizabeth Warren,33.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,39.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,O'Rourke,Beto O'Rourke,31.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Booker,Cory A. Booker,30.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Inslee,Jay Robert Inslee,24.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Castro,Julián Castro,26.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Gravel,Mike Gravel,22.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Messam,Wayne Messam,21.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Moulton,Seth Moulton,22.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,Texas,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,50.5
2020,Texas,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,49.5
2020,Texas,Emerson College,A-,rv,U.S. President,O'Rourke,Beto O'Rourke,50.3
2020,Texas,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,49.7
2020,Texas,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,48.9
2020,Texas,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,51.1
2020,Texas,Emerson College,A-,rv,U.S. President,Harris,Kamala D. Harris,45.8
2020,Texas,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,54.2
2020,Texas,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,46.9
2020,Texas,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,53.1
2020,Texas,Emerson College,A-,rv,U.S. President,Buttigieg,Pete Buttigieg,46.3
2020,Texas,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,53.7
2020,,SSRS,A/B,rv,U.S. President,Sanders,Bernard Sanders,50.0
2020,,SSRS,A/B,rv,U.S. President,Trump,Donald Trump,44.0
2020,,SSRS,A/B,rv,U.S. President,Biden,Joseph R. Biden Jr.,51.0
2020,,SSRS,A/B,rv,U.S. President,Trump,Donald Trump,45.0
2020,,SSRS,A/B,rv,U.S. President,Buttigieg,Pete Buttigieg,47.0
2020,,SSRS,A/B,rv,U.S. President,Trump,Donald Trump,44.0
2020,,SSRS,A/B,rv,U.S. President,Harris,Kamala D. Harris,49.0
2020,,SSRS,A/B,rv,U.S. President,Trump,Donald Trump,45.0
2020,,SSRS,A/B,rv,U.S. President,Warren,Elizabeth Warren,47.0
2020,,SSRS,A/B,rv,U.S. President,Trump,Donald Trump,48.0
2020,,SSRS,A/B,rv,U.S. President,O'Rourke,Beto O'Rourke,52.0
2020,,SSRS,A/B,rv,U.S. President,Trump,Donald Trump,42.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Biden,Joseph R. Biden Jr.,43.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Rasmussen Reports/Pulse Opinion Research,C+,lv,U.S. President,Buttigieg,Pete Buttigieg,40.0
2020,,Rasmussen Reports/Pulse Opinion Research,C+,lv,U.S. President,Trump,Donald Trump,44.0
2020,,Morning Consult,B/C,rv,U.S. President,Biden,Joseph R. Biden Jr.,42.0
2020,,Morning Consult,B/C,rv,U.S. President,Trump,Donald Trump,34.0
2020,Wisconsin,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Warren,Elizabeth Warren,47.0
2020,Wisconsin,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,41.0
2020,Wisconsin,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Sanders,Bernard Sanders,49.0
2020,Wisconsin,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,42.0
2020,Wisconsin,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Biden,Joseph R. Biden Jr.,50.0
2020,Wisconsin,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,40.0
2020,Wisconsin,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Harris,Kamala D. Harris,43.0
2020,Wisconsin,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,42.0
2020,Wisconsin,Zogby Interactive/JZ Analytics,C,lv,U.S. President,O'Rourke,Beto O'Rourke,44.0
2020,Wisconsin,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,41.0
2020,Wisconsin,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Buttigieg,Pete Buttigieg,44.0
2020,Wisconsin,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,41.0
2020,Michigan,Tulchin Research,B/C,lv,U.S. President,Sanders,Bernard Sanders,52.0
2020,Michigan,Tulchin Research,B/C,lv,U.S. President,Trump,Donald Trump,41.0
2020,Wisconsin,Tulchin Research,B/C,lv,U.S. President,Sanders,Bernard Sanders,52.0
2020,Wisconsin,Tulchin Research,B/C,lv,U.S. President,Trump,Donald Trump,42.0
2020,Pennsylvania,Tulchin Research,B/C,lv,U.S. President,Sanders,Bernard Sanders,51.0
2020,Pennsylvania,Tulchin Research,B/C,lv,U.S. President,Trump,Donald Trump,43.0
2020,,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,52.8
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,47.2
2020,,Emerson College,A-,rv,U.S. President,O'Rourke,Beto O'Rourke,51.2
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,48.8
2020,,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,51.5
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,48.5
2020,,Emerson College,A-,rv,U.S. President,Harris,Kamala D. Harris,50.3
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,49.7
2020,,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,48.3
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,51.7
2020,,Emerson College,A-,rv,U.S. President,Buttigieg,Pete Buttigieg,48.6
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,51.4
2020,Missouri,Remington Research Group,C-,lv,U.S. President,Biden,Joseph R. Biden Jr.,43.0
2020,Missouri,Remington Research Group,C-,lv,U.S. President,Trump,Donald Trump,51.0
2020,Missouri,Remington Research Group,C-,lv,U.S. President,Sanders,Bernard Sanders,39.0
2020,Missouri,Remington Research Group,C-,lv,U.S. President,Trump,Donald Trump,51.0
2020,Missouri,Remington Research Group,C-,lv,U.S. President,O'Rourke,Beto O'Rourke,38.0
2020,Missouri,Remington Research Group,C-,lv,U.S. President,Trump,Donald Trump,51.0
2020,Missouri,Remington Research Group,C-,lv,U.S. President,Harris,Kamala D. Harris,36.0
2020,Missouri,Remington Research Group,C-,lv,U.S. President,Trump,Donald Trump,52.0
2020,,Rasmussen Reports/Pulse Opinion Research,C+,lv,U.S. President,Sanders,Bernard Sanders,44.0
2020,,Rasmussen Reports/Pulse Opinion Research,C+,lv,U.S. President,Trump,Donald Trump,47.0
2020,,Civiqs,,rv,U.S. President,Sanders,Bernard Sanders,45.0
2020,,Civiqs,,rv,U.S. President,Trump,Donald Trump,44.0
2020,,Civiqs,,rv,U.S. President,Harris,Kamala D. Harris,44.0
2020,,Civiqs,,rv,U.S. President,Trump,Donald Trump,45.0
2020,,Civiqs,,rv,U.S. President,Warren,Elizabeth Warren,43.0
2020,,Civiqs,,rv,U.S. President,Trump,Donald Trump,45.0
2020,,Civiqs,,rv,U.S. President,Biden,Joseph R. Biden Jr.,45.0
2020,,Civiqs,,rv,U.S. President,Trump,Donald Trump,45.0
2020,Massachusetts,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,63.1
2020,Massachusetts,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,36.9
2020,Massachusetts,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,68.8
2020,Massachusetts,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,31.2
2020,Massachusetts,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,63.8
2020,Massachusetts,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,36.2
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Buttigieg,Pete Buttigieg,28.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Delaney,John K. Delaney,27.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Gabbard,Tulsi Gabbard,25.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Gillibrand,Kirsten E. Gillibrand,29.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,36.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Hickenlooper,John Hickenlooper,25.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Klobuchar,Amy Klobuchar,30.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Williamson,Marianne Williamson,26.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Yang,Andrew Yang,25.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Biden,Joseph R. Biden Jr.,45.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,36.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Sanders,Bernard Sanders,41.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Harris,Kamala D. Harris,32.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Warren,Elizabeth Warren,35.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,39.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,O'Rourke,Beto O'Rourke,34.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Booker,Cory A. Booker,31.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Inslee,Jay Robert Inslee,25.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Castro,Julián Castro,30.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,Nevada,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,46.3
2020,Nevada,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,53.7
2020,Nevada,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,51.7
2020,Nevada,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,48.3
2020,Nevada,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,48.6
2020,Nevada,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,51.4
2020,Nevada,Emerson College,A-,rv,U.S. President,Harris,Kamala D. Harris,49.3
2020,Nevada,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,50.7
2020,Nevada,Emerson College,A-,rv,U.S. President,Buttigieg,Pete Buttigieg,48.0
2020,Nevada,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,52.0
2020,,Public Policy Polling,B,rv,U.S. President,Biden,Joseph R. Biden Jr.,53.0
2020,,Public Policy Polling,B,rv,U.S. President,Trump,Donald Trump,40.0
2020,,Public Policy Polling,B,rv,U.S. President,Buttigieg,Pete Buttigieg,45.0
2020,,Public Policy Polling,B,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Public Policy Polling,B,rv,U.S. President,Booker,Cory A. Booker,48.0
2020,,Public Policy Polling,B,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Public Policy Polling,B,rv,U.S. President,Gillibrand,Kirsten E. Gillibrand,47.0
2020,,Public Policy Polling,B,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Public Policy Polling,B,rv,U.S. President,Harris,Kamala D. Harris,48.0
2020,,Public Policy Polling,B,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Public Policy Polling,B,rv,U.S. President,O'Rourke,Beto O'Rourke,47.0
2020,,Public Policy Polling,B,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Public Policy Polling,B,rv,U.S. President,Sanders,Bernard Sanders,49.0
2020,,Public Policy Polling,B,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Public Policy Polling,B,rv,U.S. President,Warren,Elizabeth Warren,48.0
2020,,Public Policy Polling,B,rv,U.S. President,Trump,Donald Trump,42.0
2020,Pennsylvania,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,52.4
2020,Pennsylvania,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,47.6
2020,Pennsylvania,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,54.8
2020,Pennsylvania,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,45.2
2020,Pennsylvania,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,54.6
2020,Pennsylvania,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,45.4
2020,Pennsylvania,Emerson College,A-,rv,U.S. President,Harris,Kamala D. Harris,50.7
2020,Pennsylvania,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,49.3
2020,Pennsylvania,Emerson College,A-,rv,U.S. President,O'Rourke,Beto O'Rourke,50.8
2020,Pennsylvania,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,49.2
2020,,Rasmussen Reports/Pulse Opinion Research,C+,lv,U.S. President,Biden,Joseph R. Biden Jr.,49.0
2020,,Rasmussen Reports/Pulse Opinion Research,C+,lv,U.S. President,Trump,Donald Trump,44.0
2020,Iowa,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,48.6
2020,Iowa,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,51.4
2020,Iowa,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,52.8
2020,Iowa,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,47.2
2020,Iowa,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,50.9
2020,Iowa,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,49.1
2020,Iowa,Emerson College,A-,rv,U.S. President,Harris,Kamala D. Harris,46.4
2020,Iowa,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,53.6
2020,Iowa,Emerson College,A-,rv,U.S. President,Booker,Cory A. Booker,48.1
2020,Iowa,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,51.9
2020,Iowa,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,45.1
2020,Iowa,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,47.9
2020,Iowa,Emerson College,A-,rv,U.S. President,Schultz,Howard Schultz,7.0
2020,Iowa,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,45.5
2020,Iowa,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,47.0
2020,Iowa,Emerson College,A-,rv,U.S. President,Schultz,Howard Schultz,7.5
2020,Wisconsin,Optimus,C/D,lv,U.S. President,Biden,Joseph R. Biden Jr.,53.0
2020,Wisconsin,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,40.0
2020,Wisconsin,Optimus,C/D,lv,U.S. President,Sanders,Bernard Sanders,48.0
2020,Wisconsin,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,41.0
2020,Wisconsin,Optimus,C/D,lv,U.S. President,O'Rourke,Beto O'Rourke,45.0
2020,Wisconsin,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,42.0
2020,Michigan,Optimus,C/D,lv,U.S. President,Biden,Joseph R. Biden Jr.,45.0
2020,Michigan,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,46.0
2020,Michigan,Optimus,C/D,lv,U.S. President,Sanders,Bernard Sanders,45.0
2020,Michigan,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,46.0
2020,Michigan,Optimus,C/D,lv,U.S. President,O'Rourke,Beto O'Rourke,39.0
2020,Michigan,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,48.0
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Biden,Joseph R. Biden Jr.,50.0
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,43.0
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Sanders,Bernard Sanders,44.0
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,44.0
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,O'Rourke,Beto O'Rourke,40.0
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,47.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Buttigieg,Pete Buttigieg,27.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,36.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Delaney,John K. Delaney,28.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,36.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Gabbard,Tulsi Gabbard,27.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,35.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Gillibrand,Kirsten E. Gillibrand,31.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,36.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Hickenlooper,John Hickenlooper,28.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,35.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Klobuchar,Amy Klobuchar,30.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Williamson,Marianne Williamson,27.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,36.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Yang,Andrew Yang,27.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,35.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,47.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,40.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Harris,Kamala D. Harris,39.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Warren,Elizabeth Warren,40.0
