cycle,branch,state,pollster,grade,population,adjpoll_clinton,adjpoll_trump
2016,President,Florida,Cherry Communications,C,lv,46.36484,44.10116
2016,President,West Virginia,SurveyMonkey,C-,lv,25.59771,57.32496999999999
2016,President,Georgia,Clout Research/Wenzel Strategies,C-,lv,43.24775,46.14754
2016,President,Ohio,University of Akron,,lv,42.274570000000004,41.386720000000004
2016,President,California,Google Consumer Surveys,B,lv,51.25338,32.61562
2016,President,Kentucky,Google Consumer Surveys,B,a,34.38678,41.39679
2016,President,Texas,Google Consumer Surveys,B,lv,36.51826,48.77879
2016,President,North Carolina,Suffolk University,B+,lv,44.87812,45.94428
2016,President,Indiana,Monmouth University,A+,lv,39.86705,46.7625
2016,President,New York,Google Consumer Surveys,B,lv,47.283559999999994,35.96497
2016,President,Alaska,SurveyMonkey,C-,lv,36.59195,45.344809999999995
2016,President,South Dakota,SurveyMonkey,C-,lv,25.59531,52.333220000000004
2016,President,Florida,Google Consumer Surveys,B,lv,41.485929999999996,49.85682
2016,President,Illinois,Google Consumer Surveys,B,lv,47.64626,34.01572
2016,President,U.S.,Selzer & Company,A+,lv,42.76263,44.87073
2016,President,New Mexico,SurveyUSA,A,lv,45.86385,34.15724
2016,President,New Hampshire,University of Massachusetts Lowell,B,lv,45.64921,41.8712
2016,President,Wisconsin,Gravis Marketing,B-,rv,48.79099,41.7937
2016,President,New Hampshire,Emerson College,B,lv,43.48085,36.6521
2016,President,California,Sacramento State,,lv,59.39623,28.957759999999997
2016,President,Florida,Public Policy Polling,B+,lv,45.363890000000005,43.76269
2016,President,Pennsylvania,Public Policy Polling,B+,lv,45.63394,40.55845
2016,President,New Jersey,Google Consumer Surveys,B,lv,43.52163,38.951609999999995
2016,President,North Dakota,SurveyMonkey,C-,lv,29.588729999999998,52.35584
2016,President,Pennsylvania,Google Consumer Surveys,B,lv,41.84959,45.19424
2016,President,Florida,"Mason-Dixon Polling & Research, Inc.",B+,lv,46.048,44.07079
2016,President,Tennessee,icitizen,,rv,35.35086,48.79136
2016,President,Ohio,Google Consumer Surveys,B,lv,38.3351,41.13967
2016,President,Tennessee,Vanderbilt University,B+,rv,35.373129999999996,48.26545
2016,President,Nevada,JMC Enterprises,C,lv,42.927459999999996,43.83856
2016,President,Missouri,Monmouth University,A+,lv,40.021640000000005,47.806129999999996
2016,President,U.S.,Pew Research Center,B+,rv,46.339240000000004,42.10477
2016,President,Nevada,Garin-Hart-Yang Research Group,B+,lv,45.205059999999996,43.306709999999995
2016,President,U.S.,Quinnipiac University,A-,lv,45.938190000000006,41.510090000000005
2016,President,Pennsylvania,Emerson College,B,lv,44.530359999999995,41.14004
2016,President,Florida,Ipsos,A-,lv,47.5839,45.40871
2016,President,California,Ipsos,A-,lv,63.86976,26.652790000000003
2016,President,Wisconsin,Google Consumer Surveys,B,lv,46.19047,34.46561
2016,President,Indiana,Google Consumer Surveys,B,lv,41.44955,39.56436
2016,President,U.S.,ABC News/Washington Post,A+,lv,44.04422,44.119040000000005
2016,President,Virginia,Public Policy Polling,B+,lv,46.64418,41.57747
2016,President,Minnesota,Google Consumer Surveys,B,lv,39.74969,34.3583
2016,President,U.S.,CNN/Opinion Research Corp.,A-,lv,47.25079,42.00201
2016,President,Wyoming,SurveyMonkey,C-,lv,20.5956,61.332240000000006
2016,President,Indiana,Public Opinion Strategies,B,lv,38.848290000000006,46.72095
2016,President,Utah,Y2 Analytics,C+,lv,26.605040000000002,30.160590000000003
2016,President,Ohio,TargetSmart/William & Mary,,lv,43.798,43.49917
2016,President,Arizona,HighGround,,lv,39.36253,40.2891
2016,President,Missouri,Google Consumer Surveys,B,lv,42.30823,43.88893
2016,President,North Carolina,Google Consumer Surveys,B,lv,39.393229999999996,46.33171
2016,President,Nebraska CD-2,Emerson College,B,lv,38.63998,46.77707
2016,President,Virginia,YouGov,B,lv,46.66516,38.43275
2016,President,Florida,Marist College,A,lv,44.0727,44.82584
2016,President,Washington,Google Consumer Surveys,B,lv,48.7052,32.48373
2016,President,U.S.,Echelon Insights,,lv,45.68359,41.29973
2016,President,Virginia,Hampton University,B,lv,46.20303,34.85432
2016,President,Colorado,Magellan Strategies,C,lv,39.35168,37.2472
2016,President,Michigan,Google Consumer Surveys,B,lv,42.48382,40.6641
2016,President,Virginia,Google Consumer Surveys,B,lv,43.718720000000005,39.597229999999996
2016,President,Arizona,Google Consumer Surveys,B,lv,42.87238,38.64904
2016,President,Rhode Island,Emerson College,B,lv,52.759969999999996,33.104040000000005
2016,President,Colorado,Google Consumer Surveys,B,lv,47.648140000000005,33.683609999999994
2016,President,Alaska,Moore Information,B,lv,35.817209999999996,40.0161
2016,President,U.S.,RAND (American Life Panel),B-,lv,43.290259999999996,38.31002
2016,President,Texas,YouGov,B,lv,41.61895,46.22514
2016,President,New York,Marist College,A,lv,52.21208,33.65162
2016,President,U.S.,Monmouth University,A+,lv,46.5068,43.63268
2016,President,New Jersey,Ipsos,A-,lv,49.81678,35.4411
2016,President,New Jersey,Fairleigh Dickinson University (PublicMind),A,lv,48.6344,37.3956
2016,President,Georgia,Google Consumer Surveys,B,lv,37.91782,47.2759
2016,President,Virginia,Roanoke College,C+,lv,45.457679999999996,39.7485
2016,President,New Hampshire,Suffolk University,B+,lv,44.83939,45.19216
2016,President,Louisiana,Market Research Insight,B+,lv,34.73199,52.3137
2016,President,Maryland,Google Consumer Surveys,B,lv,52.289159999999995,30.89572
2016,President,Missouri,YouGov,B,lv,38.67328,47.443059999999996
2016,President,Colorado,CNN/Opinion Research Corp.,A-,lv,42.011590000000005,41.98805
2016,President,Texas,Ipsos,A-,lv,32.255179999999996,48.35516
2016,President,Colorado,Public Policy Polling,B+,lv,46.76847,41.80827
2016,President,Massachusetts,Google Consumer Surveys,B,lv,51.26192,30.50941
2016,President,California,SurveyUSA,A,lv,59.03635,34.04477
2016,President,New York,Ipsos,A-,lv,50.92142,30.991629999999997
2016,President,Arizona,Emerson College,B,lv,44.60051,42.61723
2016,President,Pennsylvania,CNN/Opinion Research Corp.,A-,lv,45.83077,43.74878
2016,President,North Carolina,High Point University,B+,lv,43.95557,44.50124
2016,President,U.S.,ABC News/Washington Post,A+,lv,43.9838,44.38762
2016,President,North Carolina,SurveyUSA,A,lv,45.65155,44.89375
2016,President,Ohio,Ipsos,A-,lv,43.178709999999995,45.2359
2016,President,Virginia,Ipsos,A-,lv,46.26579,39.64163
2016,President,Alabama,Google Consumer Surveys,B,lv,25.37986,61.8289
2016,President,Illinois,Ipsos,A-,lv,54.050230000000006,34.79025
2016,President,Iowa,Google Consumer Surveys,B,lv,42.52818,35.943490000000004
2016,President,Oregon,Google Consumer Surveys,B,lv,42.57667,36.388690000000004
2016,President,New Mexico,"Research & Polling, Inc.",A,lv,37.947070000000004,34.17453
2016,President,U.S.,Public Religion Research Institute,,lv,46.80755,39.69168
2016,President,Ohio,Monmouth University,A+,lv,43.64524,43.833420000000004
2016,President,Tennessee,Google Consumer Surveys,B,lv,36.34811,48.01932
2016,President,Idaho,Dan Jones & Associates,C+,lv,30.09188,42.1721
2016,President,Georgia,Ipsos,A-,lv,41.34403,48.0819
2016,President,North Carolina,Ipsos,A-,lv,46.3214,44.199090000000005
2016,President,Illinois,Global Strategy Group,C+,lv,50.48717,35.38704
2016,President,Nevada,Remington,,lv,43.35642,47.02936
2016,President,Oregon,Hoffman Research Group,B-,lv,46.1837,36.17282
2016,President,Pennsylvania,Ipsos,A-,lv,46.56092,46.0711
2016,President,Washington,Strategies 360,B,lv,48.2216,34.14247
2016,President,U.S.,Marist College,A,lv,45.32605,41.747840000000004
2016,President,Washington,Emerson College,B,lv,45.5867,39.00595
2016,President,Nebraska,Emerson College,B,lv,30.592909999999996,56.156859999999995
2016,President,South Carolina,Google Consumer Surveys,B,lv,36.897420000000004,43.867290000000004
2016,President,Pennsylvania,Monmouth University,A+,lv,49.70409,41.71632
2016,President,Minnesota,Ipsos,A-,lv,38.407920000000004,37.640229999999995
2016,President,U.S.,Fox News/Anderson Robbins Research/Shaw & Company Research,A,lv,46.10474,40.46217
2016,President,Connecticut,Google Consumer Surveys,B,lv,45.45576,37.6318
2016,President,Arizona,Ipsos,A-,lv,41.305659999999996,42.39535
2016,President,Kentucky,Google Consumer Surveys,B,lv,34.47757,47.15117
2016,President,Massachusetts,Ipsos,A-,lv,53.95425,27.33366
2016,President,Wisconsin,Loras College,B-,lv,44.671079999999996,38.27393
2016,President,New Jersey,Stockton College,B,lv,46.71765,40.10118
2016,President,Colorado,Remington,,lv,44.3388,43.139309999999995
2016,President,Wisconsin,Ipsos,A-,lv,44.86777,42.084759999999996
2016,President,Florida,Remington,,lv,45.35982,46.00813
2016,President,Kansas,Google Consumer Surveys,B,lv,44.870909999999995,36.654109999999996
2016,President,Ohio,Fox News/Anderson Robbins Research/Shaw & Company Research,A,lv,39.94061,44.28302
2016,President,Minnesota,Gravis Marketing,B-,lv,43.57329,42.63388
2016,President,Colorado,Monmouth University,A+,lv,48.90318,39.95093
2016,President,North Carolina,Fox News/Anderson Robbins Research/Shaw & Company Research,A,lv,42.79847,47.10729
2016,President,Washington,Ipsos,A-,lv,44.65269,37.96263
2016,President,Colorado,"Keating Research, Inc.",B,lv,44.85627,36.86481
2016,President,New Hampshire,Greenberg Quinlan Rosner (Democracy Corps),B-,lv,45.90381,41.40481
2016,President,U.S.,ABC News/Washington Post,A+,lv,45.223279999999995,44.33585
2016,President,U.S.,ABC News/Washington Post,A+,lv,44.93843,44.63998
2016,President,Virginia,Christopher Newport University,B-,lv,45.917229999999996,37.33231
2016,President,Arizona,Data Orbital,,lv,40.30682,42.82584
2016,President,New Hampshire,GBA Strategies,B,lv,44.40224,39.784209999999995
2016,President,U.S.,NBC News/Wall Street Journal,A-,lv,45.495509999999996,40.43071
2016,President,Arizona,MBQF,C+,lv,42.24601,44.643
2016,President,Nevada,Fox News/Anderson Robbins Research/Shaw & Company Research,A,lv,42.94815,45.29234
2016,President,Virginia,Remington,,lv,47.367340000000006,42.9612
2016,President,Ohio,Anzalone Liszt Grove Research,C,lv,43.86825,44.92784
2016,President,California,YouGov,B,lv,52.06463,34.98097
2016,President,Oregon,Ipsos,A-,lv,44.27329,38.47023
2016,President,Colorado,Ipsos,A-,lv,42.5495,42.78199
2016,President,Delaware,University of Delaware,,lv,51.55227,32.11558
2016,President,Tennessee,Ipsos,A-,lv,33.842240000000004,43.57991
2016,President,Ohio,Remington,,lv,41.35758,46.022090000000006
2016,President,Michigan,Ipsos,A-,lv,39.2404,36.76683
2016,President,Maryland,Ipsos,A-,lv,52.222159999999995,34.319390000000006
2016,President,Montana,Montana State University Billings,B+,a,29.77383,46.97013
2016,President,Louisiana,Google Consumer Surveys,B,lv,33.58728,55.29776999999999
2016,President,U.S.,CBS News/New York Times,A-,lv,46.28257,43.1399
2016,President,Ohio,Selzer & Company,A+,lv,41.12173,46.24633
2016,President,Wisconsin,Remington,,lv,45.34509,41.1001
2016,President,U.S.,Gravis Marketing,B-,rv,48.51427,49.66584
2016,President,Pennsylvania,Remington,,lv,44.369690000000006,41.946529999999996
2016,President,North Carolina,Remington,,lv,43.379509999999996,46.885220000000004
2016,President,Tennessee,Middle Tennessee State University,B-,lv,37.94149,51.39909
2016,President,Indiana,Ipsos,A-,lv,36.23111,53.04062
2016,President,Oklahoma,Google Consumer Surveys,B,lv,32.26983,53.57343
2016,President,Nevada,Suffolk University,B+,lv,45.482079999999996,40.79031
2016,President,Massachusetts,Western New England University,A-,lv,57.5697,29.50201
2016,President,U.S.,Fairleigh Dickinson University (PublicMind),A,lv,45.815020000000004,38.29006
2016,President,Kentucky,Ipsos,A-,lv,36.07533,57.08805
2016,President,Alabama,Ipsos,A-,lv,37.71289,52.3105
2016,President,Alaska,Ivan Moore Research,C,rv,32.70122,39.4202
2016,President,Mississippi,Google Consumer Surveys,B,lv,30.83267,61.069230000000005
2016,President,New Mexico,Google Consumer Surveys,B,lv,43.56065,37.76498
2016,President,U.S.,ABC News/Washington Post,A+,lv,45.89278,43.8914
2016,President,Utah,Google Consumer Surveys,B,a,28.911990000000003,31.79928
2016,President,Missouri,Ipsos,A-,lv,39.84429,47.97977
2016,President,Nebraska,Google Consumer Surveys,B,lv,32.35218,47.29971
2016,President,Louisiana,Ipsos,A-,lv,32.697140000000005,53.562430000000006
2016,President,Massachusetts,YouGov,B,lv,49.26972,36.143
2016,President,Connecticut,Ipsos,A-,lv,49.44162,37.42881
2016,President,Michigan,EPIC-MRA,A-,lv,44.96584,35.5746
2016,President,U.S.,YouGov,B,rv,42.999179999999996,41.44017
2016,President,Ohio,Gravis Marketing,B-,rv,43.79486,44.45961
2016,President,Nevada,Google Consumer Surveys,B,lv,45.37467,39.08115
2016,President,Arkansas,Google Consumer Surveys,B,lv,36.47801,41.83967
2016,President,Oklahoma,Ipsos,A-,lv,33.026540000000004,52.14884
2016,President,Iowa,Ipsos,A-,lv,42.28022,42.40334
2016,President,U.S.,Morning Consult,,lv,43.1812,40.78311
2016,President,Florida,Gravis Marketing,B-,rv,46.078790000000005,43.6839
2016,President,Maine CD-2,"Normington, Petts & Associates",C+,lv,41.41816,40.30699
2016,President,Florida,Rasmussen Reports/Pulse Opinion Research,C+,lv,43.24831,47.577259999999995
2016,President,Ohio,Rasmussen Reports/Pulse Opinion Research,C+,lv,41.24599,45.58883
2016,President,Pennsylvania,Rasmussen Reports/Pulse Opinion Research,C+,lv,47.25851,41.52621
2016,President,North Carolina,Rasmussen Reports/Pulse Opinion Research,C+,lv,46.26865,45.47542
2016,President,U.S.,ABC News/Washington Post,A+,lv,45.85318,42.11381
2016,President,South Carolina,Winthrop University,,lv,38.29094,43.7762
2016,President,Florida,University of North Florida,B+,lv,43.358059999999995,42.20088
2016,President,Montana,Google Consumer Surveys,B,lv,32.11705,45.10737
2016,President,Maine,SurveyUSA,A,lv,43.22691,40.91363
2016,President,North Carolina,Emerson College,B,lv,45.865190000000005,42.41087
2016,President,Kansas,Ipsos,A-,lv,35.439209999999996,51.611270000000005
2016,President,Maryland,Goucher College,,lv,59.3917,27.74915
2016,President,Florida,Quinnipiac University,A-,lv,47.4982,42.395790000000005
2016,President,Minnesota,SurveyUSA,A,lv,46.77756,40.14886
2016,President,North Carolina,Elon University,B+,lv,45.865390000000005,42.26538
2016,President,Pennsylvania,Quinnipiac University,A-,lv,46.4616,42.31431
2016,President,Florida,CNN/Opinion Research Corp.,A-,lv,45.26657,47.2543
2016,President,New Hampshire,MassINC Polling Group,A-,lv,43.290279999999996,38.35562
2016,President,Pennsylvania,YouGov,B,lv,48.406240000000004,41.648590000000006
2016,President,Arkansas,Ipsos,A-,lv,32.31987,53.97285
2016,President,North Carolina,Siena College,A,lv,42.8972,44.28033
2016,President,South Carolina,Ipsos,A-,lv,42.10951,49.50172
2016,President,Ohio,Quinnipiac University,A-,lv,43.5065,48.41427
2016,President,Idaho,Google Consumer Surveys,B,lv,26.790020000000002,50.027159999999995
2016,President,Kansas,Fort Hays State University,C-,lv,42.23185,49.06348
2016,President,Nevada,Emerson College,B,lv,43.58341,43.56503
2016,President,Nevada,Ipsos,A-,lv,37.87743,40.37515
2016,President,U.S.,ABC News/Washington Post,A+,lv,46.84217,40.30696
2016,President,Utah,Rasmussen Reports/Pulse Opinion Research,C+,lv,28.28905,32.18398
2016,President,Georgia,JMC Enterprises,C,lv,39.56585,46.32646
2016,President,North Carolina,Quinnipiac University,A-,lv,47.42517,44.23322
2016,President,Pennsylvania,Muhlenberg College,A,lv,43.113479999999996,41.4054
2016,President,Florida,Suffolk University,B+,lv,45.895,47.50025
2016,President,Georgia,Marist College,A,lv,42.29202,46.8633
2016,President,U.S.,icitizen,,rv,45.50492,41.944559999999996
2016,President,Georgia,Monmouth University,A+,lv,42.583529999999996,46.50586
2016,President,Iowa,Loras College,B-,lv,40.53367,41.78018
2016,President,North Carolina,Public Policy Polling,B+,lv,44.591159999999995,43.479
2016,President,New Hampshire,Monmouth University,A+,lv,48.14796,40.16248
2016,President,Pennsylvania,Harper Polling,B-,lv,46.422940000000004,45.07587
2016,President,Ohio,Emerson College,B,lv,44.87502,43.59918
2016,President,Virginia,Emerson College,B,lv,45.87065,43.5154
2016,President,U.S.,Public Policy Polling,B+,lv,44.689009999999996,41.66072
2016,President,Florida,Emerson College,B,lv,44.574009999999994,45.53632
2016,President,West Virginia,Garin-Hart-Yang Research Group,B+,lv,28.27713,60.50538
2016,President,U.S.,Emerson College,B,lv,42.87307,43.67962
2016,President,Utah,Dan Jones & Associates,C+,lv,24.07866,31.672040000000003
2016,President,U.S.,Ipsos,A-,lv,41.763009999999994,37.90318
2016,President,U.S.,ABC News/Washington Post,A+,lv,47.8447,38.48061
2016,President,Florida,Monmouth University,A+,lv,46.7804,42.73
2016,President,Nevada,Rasmussen Reports/Pulse Opinion Research,C+,lv,46.25497,43.92172
2016,President,Arizona,Marist College,A,lv,38.59473,43.26527
2016,President,New Hampshire,American Research Group,C+,rv,47.94191,44.736709999999995
2016,President,U.S.,Fox News/Anderson Robbins Research/Shaw & Company Research,A,lv,45.61934,44.44695
2016,President,Connecticut,Emerson College,B,lv,52.16769,36.32224
2016,President,Pennsylvania,Franklin & Marshall College,B+,lv,47.69997,41.9581
2016,President,Florida,Associated Industries of Florida,,lv,45.07917,44.7773
2016,President,New York,Siena College,A,lv,53.187819999999995,33.66975
2016,President,Texas,Emerson College,B,lv,37.9503,43.14762
2016,President,U.S.,"RKM Research and Communications, Inc.",B+,lv,46.92389,44.02067
2016,President,Iowa,Monmouth University,A+,lv,38.04288,47.0856
2016,President,Maine,Ipsos,A-,lv,43.1861,39.8068
2016,President,Iowa,RABA Research,C+,lv,41.9964,43.78161
2016,President,Nebraska,Ipsos,A-,lv,32.99266,50.16608
2016,President,West Virginia,Google Consumer Surveys,B,lv,38.33167,50.031459999999996
2016,President,U.S.,GfK Group,B+,lv,46.26916,42.26512
2016,President,Maine CD-1,Maine People's Resource Center,C,lv,46.41408,38.689029999999995
2016,President,South Carolina,Trafalgar Group,C,lv,39.43764,53.09491
2016,President,Georgia,Emerson College,B,lv,40.64058,45.41447
2016,President,Arkansas,Emerson College,B,lv,30.82719,57.65274
2016,President,Maine CD-2,Maine People's Resource Center,C,lv,39.12141,40.0082
2016,President,Georgia,Quinnipiac University,A-,lv,42.15764,48.143390000000004
2016,President,Wisconsin,Marquette University,A,lv,42.968540000000004,40.673429999999996
2016,President,Michigan,Target Insyght,C,rv,48.0792,43.69538
2016,President,Kansas,Remington,,lv,38.88993,45.76975
2016,President,U.S.,Ipsos,A-,lv,42.552,37.79633
2016,President,Florida,Siena College,A,lv,43.16434,43.64437
2016,President,U.S.,IBD/TIPP,A-,lv,46.34087,43.85859
2016,President,U.S.,Quinnipiac University,A-,lv,46.080909999999996,44.27021
2016,President,Maine,Maine People's Resource Center,C,lv,42.91755,39.10347
2016,President,North Carolina,Meredith College,,rv,42.0389,40.46471
2016,President,New Jersey,Emerson College,B,lv,49.050959999999996,44.16193
2016,President,South Dakota,Google Consumer Surveys,B,lv,24.51928,49.08972
2016,President,Delaware,Google Consumer Surveys,B,lv,43.19619,40.635909999999996
2016,President,Kansas,SurveyUSA,A,lv,36.94402,49.49256
2016,President,Iowa,Public Policy Polling,B+,lv,44.0686,42.931340000000006
2016,President,New Hampshire,Marist College,A,lv,39.95796,40.74762
2016,President,Colorado,Quinnipiac University,A-,lv,46.50778,43.58437
2016,President,New Hampshire,Ipsos,A-,lv,41.596709999999995,40.450759999999995
2016,President,Idaho,Ipsos,A-,lv,27.06392,53.52579
2016,President,Colorado,Emerson College,B,lv,40.01474,42.89221
2016,President,Iowa,Quinnipiac University,A-,lv,39.50716,45.58359
2016,President,Virginia,University of Mary Washington,,lv,43.0978,39.79635
2016,President,Michigan,"Glengariff Group, Inc.",B,lv,44.42653,39.01464
2016,President,Virginia,Quinnipiac University,A-,lv,47.31966,40.34745
2016,President,Mississippi,Ipsos,A-,lv,31.9733,52.78791
2016,President,Pennsylvania,Mercyhurst University,,lv,45.00623,44.15057
2016,President,U.S.,IBD/TIPP,A-,lv,45.680440000000004,42.02717
2016,President,Illinois,We Ask America,C,rv,53.74128,35.459070000000004
2016,President,South Carolina,Starboard Communications,,lv,37.59134,49.87231
2016,President,Hawaii,Google Consumer Surveys,B,lv,50.20132,29.46707
2016,President,Wisconsin,Emerson College,B,lv,46.27687,38.88297
2016,President,Maine,Google Consumer Surveys,B,lv,46.488459999999996,32.39692
2016,President,New Jersey,Rutgers University,B-,rv,51.94287,34.52479
2016,President,Colorado,Gravis Marketing,B-,rv,40.80642,41.84708
2016,President,California,Insights West,,lv,60.4067,33.637190000000004
2016,President,North Dakota,DFM Research,B-,lv,33.74569,47.2044
2016,President,Nevada,Bendixen & Amandi International,,lv,45.27207,46.34649
2016,President,Florida,Global Strategy Group,C+,lv,46.35602,43.991620000000005
2016,President,Missouri,Public Policy Polling,B+,lv,40.01129,46.967459999999996
2016,President,West Virginia,Ipsos,A-,lv,35.0106,56.925430000000006
2016,President,Washington,Insights West,,lv,41.559540000000005,31.82977
2016,President,Vermont,Google Consumer Surveys,B,lv,62.09786999999999,22.92896
2016,President,Nevada,Monmouth University,A+,lv,42.94249,45.963359999999994
2016,President,Illinois,Emerson College,B,lv,46.1765,39.06001
2016,President,New Mexico,Ipsos,A-,lv,43.02883,36.57658
2016,President,North Dakota,Google Consumer Surveys,B,lv,31.1527,53.94234
2016,President,U.S.,Ipsos,A-,lv,41.95452,39.26999
2016,President,Nevada,Marist College,A,lv,41.549820000000004,45.20564
2016,President,Colorado,YouGov,B,lv,41.83916,40.65404
2016,President,Colorado,Franklin & Marshall College,B+,lv,42.77776,38.25132
2016,President,Wyoming,Google Consumer Surveys,B,lv,31.65956,63.04874
2016,President,Florida,JMC Enterprises,C,lv,44.03307,49.09407
2016,President,Vermont,Emerson College,B,lv,49.32472,27.53792
2016,President,Ohio,Greenberg Quinlan Rosner (Democracy Corps),B-,lv,39.742129999999996,43.96689
2016,President,North Carolina,Greenberg Quinlan Rosner (Democracy Corps),B-,lv,44.59303,42.78172
2016,President,Pennsylvania,Greenberg Quinlan Rosner (Democracy Corps),B-,lv,46.65981,40.86465
2016,President,Nevada,Greenberg Quinlan Rosner (Democracy Corps),B-,lv,42.750040000000006,44.97671
2016,President,Alaska,Google Consumer Surveys,B,lv,34.28591,38.37131
2016,President,Virginia,Christopher Newport University,B-,lv,45.12976,33.66482
2016,President,New Hampshire,Google Consumer Surveys,B,lv,41.73385,43.8628
2016,President,Pennsylvania,GBA Strategies,B,lv,47.69368,43.221379999999996
2016,President,New York,Emerson College,B,lv,54.112109999999994,35.525729999999996
2016,President,U.S.,IBD/TIPP,A-,lv,46.035070000000005,41.27953
2016,President,Ohio,CNN/Opinion Research Corp.,A-,lv,42.28247,46.274809999999995
2016,President,Florida,Florida Atlantic University,C+,lv,49.55879,44.54653
2016,President,Maine,University of New Hampshire,B+,lv,42.29864,39.93094
2016,President,Florida,Opinion Savvy/InsiderAdvantage,C-,lv,46.33333,45.99183
2016,President,Arizona,Insights West,,lv,36.425270000000005,40.66059
2016,President,Maine CD-2,SurveyUSA,A,lv,38.14284,48.80199
2016,President,Texas,Texas Lyceum,,lv,34.86155,42.90569
2016,President,West Virginia,Just Win Strategies,,rv,32.692370000000004,60.85292
2016,President,Arizona,Public Policy Polling,B+,lv,41.95303,45.96903
2016,President,District of Columbia,SurveyMonkey,C-,lv,85.34534000000001,5.602386
2016,President,Alaska,SurveyMonkey,C-,lv,31.385690000000004,45.41879
2016,President,North Carolina,High Point University,B+,lv,45.07912,44.327740000000006
2016,President,District of Columbia,Google Consumer Surveys,B,lv,52.870909999999995,25.21288
2016,President,California,Public Policy Institute of California,A,lv,50.93181,33.04919
2016,President,U.S.,Ipsos,A-,lv,41.96216,38.422540000000005
2016,President,Arizona,Gravis Marketing,B-,lv,40.97055,44.60987
2016,President,Delaware,Ipsos,A-,lv,46.08356,36.93715
2016,President,Illinois,Victory Research,,lv,49.400659999999995,35.96167
2016,President,Maine CD-1,SurveyUSA,A,lv,50.30242,33.01389
2016,President,Iowa,Emerson College,B,lv,41.12392,45.3646
2016,President,Arizona,Data Orbital,,lv,41.26194,43.45131
2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,42.3088,45.60498
2016,President,New Hampshire,Rasmussen Reports/Pulse Opinion Research,C+,lv,47.30092,40.09418
2016,President,Utah,Public Policy Polling,B+,lv,24.891379999999998,39.824740000000006
2016,President,New Mexico,Public Policy Polling,B+,v,42.21901,34.9257
2016,President,Wyoming,SurveyMonkey,C-,lv,22.39552,60.37405
2016,President,Massachusetts,Emerson College,B,lv,52.44295,34.7003
2016,President,Wyoming,DFM Research,B-,lv,20.72834,58.333059999999996
2016,President,South Carolina,First Tuesday Strategies,,lv,39.80895,51.453540000000004
2016,President,Pennsylvania,Rasmussen Reports/Pulse Opinion Research,C+,lv,47.350770000000004,40.88691
2016,President,Nevada,Rasmussen Reports/Pulse Opinion Research,C+,lv,43.34124,42.9265
2016,President,North Carolina,Rasmussen Reports/Pulse Opinion Research,C+,lv,47.35781,44.8576
2016,President,Ohio,Rasmussen Reports/Pulse Opinion Research,C+,lv,46.342079999999996,42.92303
2016,President,Florida,Rasmussen Reports/Pulse Opinion Research,C+,lv,42.34369,48.91636
2016,President,U.S.,YouGov,B,rv,45.55745,41.70884
2016,President,Florida,Public Policy Polling,B+,lv,45.67693,44.63828
2016,President,Arkansas,Hendrix College,C+,lv,35.58028,56.14508000000001
2016,President,U.S.,NBC News/Wall Street Journal,A-,lv,44.1883,40.29833
2016,President,New Mexico,Zia Poll,,lv,45.04224,37.04913
2016,President,Massachusetts,MassINC Polling Group,A-,lv,56.33409,31.855390000000003
2016,President,Rhode Island,Google Consumer Surveys,B,lv,43.40101,42.47255
2016,President,Minnesota,"Mason-Dixon Polling & Research, Inc.",B+,rv,46.25039,42.35215
2016,President,U.S.,Fox News/Anderson Robbins Research/Shaw & Company Research,A,lv,45.29589,42.31021
2016,President,Nevada,Insights West,,lv,43.38241,45.606590000000004
2016,President,North Carolina,"National Research, Inc.",B+,lv,44.179629999999996,45.00732
2016,President,U.S.,IBD/TIPP,A-,lv,45.28942,41.73095
2016,President,Montana,Ipsos,A-,lv,27.9346,46.92295
2016,President,Michigan,Mitchell Research & Communications,D,lv,46.35098,42.29546
2016,President,Pennsylvania,Muhlenberg College,A,lv,43.27636,35.64976
2016,President,U.S.,Public Religion Research Institute,,lv,45.28895,42.40874
2016,President,U.S.,Monmouth University,A+,lv,47.01858,41.63562
2016,President,Oregon,icitizen,,rv,46.902640000000005,33.676559999999995
2016,President,Virginia,Public Policy Polling,B+,lv,46.45429,40.89522
2016,President,South Dakota,SurveyMonkey,C-,lv,28.39475,53.37755
2016,President,Rhode Island,SurveyMonkey,C-,lv,46.3456,37.6012
2016,President,Texas,Dixie Strategies,C+,lv,39.55576,46.20474
2016,President,Montana,SurveyMonkey,C-,lv,33.38877,51.40478
2016,President,Delaware,SurveyMonkey,C-,lv,50.41338,36.292809999999996
2016,President,Louisiana,JMC Enterprises,C,lv,36.45035,47.33055
2016,President,Mississippi,SurveyMonkey,C-,lv,40.45772,49.091029999999996
2016,President,U.S.,ABC News/Washington Post,A+,lv,46.08197,45.10018
2016,President,U.S.,Ipsos,A-,lv,43.579440000000005,37.44644
2016,President,New Hampshire,SurveyMonkey,C-,lv,46.353229999999996,36.56648
2016,President,Arizona,CNN/Opinion Research Corp.,A-,lv,39.29818,46.15978
2016,President,U.S.,CBS News/New York Times,A-,lv,44.29945,44.36506
2016,President,Kentucky,Google Consumer Surveys,B,a,31.90793,44.97995
2016,President,West Virginia,SurveyMonkey,C-,lv,26.40121,61.348169999999996
